id_x,year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,id_y,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Bad Guy,billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,81539.0,2yNKDG4FgwzQuL0JUEOunR,Billie Eilish,Herbststimmung,bad guy,1.0,194087.0,False,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0,pop
1,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Bad Guy,billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,81540.0,6DBdYfd4EkR6cUPSqtEwhQ,Billie Eilish,Beginner Ride (Sweat & Burn),bad guy,2.0,194087.0,False,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0,pop
1,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Bad Guy,billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,81546.0,1c8h1SBYY44ys4EuaIZJMn,Billie Eilish,Halloween Party 2022,bad guy,0.0,194087.0,False,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0,pop
1,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Bad Guy,billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,81547.0,4Vzpf1TmxKmczOiTAfheBs,Billie Eilish,Halloween 2022,bad guy,0.0,194087.0,False,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0,pop
1,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Bad Guy,billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,100400.0,0iM1Ioz4N4p7MU1DKyqsov,The Interrupters,Bad Guy,Bad Guy,57.0,157831.0,False,0.563,0.814,7.0,-4.219,0.0,0.0558,0.00983,0.0437,0.0732,0.796,140.615,4.0,ska
2,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,"Hey, Ma",bon iver,"BJ Burton, Brad Cook, Chris Messina & Justin Vernon, producers; BJ Burton, Zach Hanson & Chris Messina, engineers/mixers; Greg Calbi, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bon%2BIver/Bon%2520Iver_1_1_1578385181.jpg?itok=_M1hc5Ux,True,,,,,,,,,,,,,,,,,,,,,
3,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,7 rings,ariana grande,"Charles Anderson, Tommy Brown, Michael Foster & Victoria Monet, producers; Serban Ghenea, John Hanes, Billy Hickey & Brendan Morawski, engineers/mixers; Randy Merrill, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ariana%2BGrande/Ariana%2520Grande_1_1_1578384678.jpg?itok=Amj90j13,True,20010.0,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,84.0,178626.0,True,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,4.0,dance
3,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,7 rings,ariana grande,"Charles Anderson, Tommy Brown, Michael Foster & Victoria Monet, producers; Serban Ghenea, John Hanes, Billy Hickey & Brendan Morawski, engineers/mixers; Randy Merrill, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ariana%2BGrande/Ariana%2520Grande_1_1_1578384678.jpg?itok=Amj90j13,True,81301.0,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,84.0,178626.0,True,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,4.0,pop
4,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Hard Place,h.e.r.,"Rodney “Darkchild” Jerkins, producer; Joseph Hurtado, Jaycen Joshua, Derek Keota & Miki Tsutsumi, engineers/mixers; Colin Leonard, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN,True,,,,,,,,,,,,,,,,,,,,,
5,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Talk,khalid,"Disclosure & Denis Kosiak, producers; Ingmar Carlson, Jon Castelli, Josh Deguzman, John Kercy, Denis Kosiak, Guy Lawrence & Michael Romero, engineers/mixers; Dale Becker, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Khalid/Khalid_1_1_1594578772.jpg?itok=2HxjAT-X,True,15620.0,0b8Sf6sJqXOr9cP6tQ7QQx,keshi,always,talk,59.0,174403.0,True,0.644,0.74,10.0,-6.233,1.0,0.0323,0.455,0.0,0.1,0.718,140.033,4.0,chill
5,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Talk,khalid,"Disclosure & Denis Kosiak, producers; Ingmar Carlson, Jon Castelli, Josh Deguzman, John Kercy, Denis Kosiak, Guy Lawrence & Michael Romero, engineers/mixers; Dale Becker, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Khalid/Khalid_1_1_1594578772.jpg?itok=2HxjAT-X,True,23670.0,5CeJEAymOXlcuTMeV0tGW8,Ilkay Sencan;INNA,Talk,Talk,44.0,174228.0,True,0.711,0.791,3.0,-5.756,0.0,0.0586,0.0242,0.000346,0.115,0.414,119.939,4.0,deep-house
5,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Talk,khalid,"Disclosure & Denis Kosiak, producers; Ingmar Carlson, Jon Castelli, Josh Deguzman, John Kercy, Denis Kosiak, Guy Lawrence & Michael Romero, engineers/mixers; Dale Becker, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Khalid/Khalid_1_1_1594578772.jpg?itok=2HxjAT-X,True,32853.0,5Mf84BbHYdrewDABZOH5H6,DJ Snake;George Maple,Encore,Talk,51.0,237960.0,False,0.572,0.802,7.0,-4.408,1.0,0.0807,0.0093,0.0,0.124,0.255,118.082,4.0,electronic
5,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Talk,khalid,"Disclosure & Denis Kosiak, producers; Ingmar Carlson, Jon Castelli, Josh Deguzman, John Kercy, Denis Kosiak, Guy Lawrence & Michael Romero, engineers/mixers; Dale Becker, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Khalid/Khalid_1_1_1594578772.jpg?itok=2HxjAT-X,True,99973.0,29bXfCo3mQVzohwPJXohaU,Hozier,"Wasteland, Baby!",Talk,54.0,206546.0,False,0.397,0.538,2.0,-6.503,0.0,0.0339,0.179,0.148,0.113,0.247,154.342,4.0,singer-songwriter
5,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Talk,khalid,"Disclosure & Denis Kosiak, producers; Ingmar Carlson, Jon Castelli, Josh Deguzman, John Kercy, Denis Kosiak, Guy Lawrence & Michael Romero, engineers/mixers; Dale Becker, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Khalid/Khalid_1_1_1594578772.jpg?itok=2HxjAT-X,True,102970.0,29bXfCo3mQVzohwPJXohaU,Hozier,"Wasteland, Baby!",Talk,54.0,206546.0,False,0.397,0.538,2.0,-6.503,0.0,0.0339,0.179,0.148,0.113,0.247,154.342,4.0,songwriter
6,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Old Town Road,lil nas x featuring billy ray cyrus,"Andrew ""VoxGod"" Bolooki, Jocelyn “Jozzy” Donald & YoungKio, producers; Andrew ""VoxGod"" Bolooki, Cinco & Joe Grasso, engineers/mixers; Eric Lagg, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Montero%2BLamar%2BHill/Lil%2520Nas%2520X_1_1_1581656760.jpg?itok=_YR6dOjI,True,51252.0,0F7FA14euOIX8KcbEturGH,Lil Nas X,7 EP,Old Town Road,77.0,113000.0,False,0.907,0.53,1.0,-6.112,1.0,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4.0,hip-hop
